CustomerID,TotalSpend,TotalOrders,TotalItems,AvgOrderValue,LastPurchase,FirstPurchase,Country,Recency,Lifetime,Segment,CustomerType
17068,4552.14,21,2164,15.378851351351353,2011-11-27 13:14:00,2010-12-06 13:58:00,United Kingdom,12,355,High Value,Returning
17069,2709.7000000000003,9,1506,18.948951048951052,2011-11-11 17:13:00,2010-12-01 16:49:00,United Kingdom,28,345,High Value,Returning
17070,304.24,1,131,4.9070967741935485,2011-08-17 17:01:00,2011-08-17 17:01:00,United Kingdom,114,0,Low Value,New
17071,2429.03,9,1197,17.350214285714287,2011-11-11 16:31:00,2011-02-03 08:18:00,United Kingdom,28,281,High Value,Returning
17073,1446.09,4,759,8.310862068965516,2011-11-22 11:47:00,2011-08-22 14:37:00,United Kingdom,18,91,Medium Value,Returning
17075,834.12,4,292,10.832727272727272,2011-11-22 11:58:00,2011-01-26 13:20:00,United Kingdom,18,299,Medium Value,Returning
17076,841.0799999999999,3,295,33.6432,2011-11-03 17:53:00,2010-12-10 10:08:00,United Kingdom,36,328,Medium Value,Returning
17078,378.2,2,788,13.507142857142856,2011-11-03 19:17:00,2011-11-03 18:49:00,United Kingdom,36,0,Medium Value,Returning
17079,118.80000000000001,1,24,59.400000000000006,2011-09-22 15:34:00,2011-09-22 15:34:00,United Kingdom,78,0,Low Value,New
17080,287.62,2,166,35.9525,2011-11-17 12:59:00,2011-03-15 12:05:00,United Kingdom,22,247,Low Value,Returning
17081,288.91,2,77,4.585873015873016,2011-11-14 12:56:00,2011-10-24 13:08:00,United Kingdom,25,20,Low Value,Returning
17082,2003.8500000000001,2,1049,24.73888888888889,2011-11-06 15:17:00,2011-01-25 14:36:00,United Kingdom,33,285,High Value,Returning
17083,1405.78,3,772,27.034230769230767,2011-08-22 15:43:00,2011-02-09 11:38:00,United Kingdom,109,194,Medium Value,Returning
17084,2747.9900000000002,2,1702,18.44288590604027,2011-11-04 14:54:00,2011-11-04 14:49:00,United Kingdom,35,0,High Value,Returning
17085,1562.4,5,785,8.4,2011-08-08 14:15:00,2010-12-12 12:24:00,United Kingdom,123,239,Medium Value,Returning
17086,2050.08,6,1859,21.355,2011-12-02 13:54:00,2011-10-07 11:22:00,United Kingdom,7,56,High Value,Returning
17088,1991.01,4,868,17.313130434782607,2011-11-11 14:23:00,2011-03-31 09:48:00,United Kingdom,28,225,High Value,Returning
17090,1974.65,7,903,32.37131147540984,2011-12-05 13:44:00,2010-12-20 13:52:00,United Kingdom,4,349,High Value,Returning
17091,3827.76,9,1746,19.629538461538463,2011-12-07 10:43:00,2010-12-07 09:55:00,United Kingdom,3,365,High Value,Returning
17092,1774.03,4,1130,14.306693548387097,2011-10-20 19:51:00,2011-03-07 14:51:00,United Kingdom,50,227,High Value,Returning
17094,302.0,1,152,21.571428571428573,2011-01-21 13:09:00,2011-01-21 13:09:00,United Kingdom,322,0,Low Value,New
17095,1324.16,3,618,17.894054054054056,2011-11-17 12:21:00,2011-01-09 11:05:00,United Kingdom,23,312,Medium Value,Returning
17096,1022.13,4,339,21.294375,2011-11-24 15:01:00,2011-03-23 12:05:00,United Kingdom,15,246,Medium Value,Returning
17097,954.42,8,459,4.523317535545024,2011-12-07 17:05:00,2010-12-09 14:55:00,Spain,2,363,Medium Value,Returning
17100,971.74,2,800,14.949846153846154,2011-11-21 16:36:00,2011-11-21 16:36:00,United Kingdom,18,0,Medium Value,Returning
17101,1621.73,4,815,38.61261904761905,2011-11-29 13:57:00,2011-06-14 14:49:00,United Kingdom,10,167,Medium Value,Returning
17102,25.5,1,2,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,United Kingdom,262,0,Low Value,New
17105,665.78,2,693,7.397555555555555,2011-07-03 15:53:00,2011-02-06 14:46:00,United Kingdom,159,147,Medium Value,Returning
17107,10797.48,6,4826,25.955480769230768,2011-11-06 14:14:00,2011-03-06 15:17:00,United Kingdom,33,244,High Value,Returning
17109,881.29,6,588,7.597327586206896,2011-11-10 16:59:00,2011-04-21 15:46:00,United Kingdom,29,203,Medium Value,Returning
17110,163.29999999999998,1,50,13.608333333333333,2011-06-27 12:58:00,2011-06-27 12:58:00,United Kingdom,165,0,Low Value,New
17111,231.61,1,282,7.986551724137931,2011-10-23 15:59:00,2011-10-23 15:59:00,United Kingdom,47,0,Low Value,New
17114,801.12,8,215,6.5131707317073175,2011-12-04 12:17:00,2011-01-09 11:39:00,United Kingdom,6,329,Medium Value,Returning
17115,837.5,3,372,21.474358974358974,2011-12-01 14:30:00,2011-04-20 14:46:00,United Kingdom,8,224,Medium Value,Returning
17117,116.2,1,68,12.911111111111111,2011-02-24 13:54:00,2011-02-24 13:54:00,United Kingdom,288,0,Low Value,New
17118,157.02,1,154,15.702000000000002,2011-01-26 12:19:00,2011-01-26 12:19:00,United Kingdom,318,0,Low Value,New
17119,606.91,2,334,17.340285714285713,2011-12-06 14:40:00,2011-10-11 11:03:00,United Kingdom,3,56,Medium Value,Returning
17120,307.46,1,120,17.08111111111111,2011-04-20 15:21:00,2011-04-20 15:21:00,United Kingdom,233,0,Medium Value,New
17122,138.32,1,80,19.759999999999998,2011-08-12 14:33:00,2011-08-12 14:33:00,United Kingdom,119,0,Low Value,New
17123,345.3,1,246,38.36666666666667,2011-07-01 10:47:00,2011-07-01 10:47:00,United Kingdom,162,0,Medium Value,New
17124,294.24,1,129,9.491612903225807,2011-06-07 14:02:00,2011-06-07 14:02:00,United Kingdom,185,0,Low Value,New
17125,230.5,1,281,6.585714285714285,2011-10-20 14:41:00,2011-10-20 14:41:00,United Kingdom,50,0,Low Value,New
17126,989.45,5,780,3.989717741935484,2011-07-10 13:52:00,2010-12-12 11:26:00,United Kingdom,152,210,Medium Value,Returning
17128,157.09,1,76,11.220714285714285,2011-01-09 12:02:00,2011-01-09 12:02:00,United Kingdom,335,0,Low Value,New
17131,2463.17,5,983,18.38186567164179,2011-12-04 12:52:00,2011-09-25 12:42:00,United Kingdom,5,70,High Value,Returning
17133,4892.240000000001,7,2730,181.1940740740741,2011-11-24 12:27:00,2011-03-18 13:47:00,United Kingdom,16,250,High Value,Returning
17134,413.2,2,98,17.965217391304346,2011-08-25 09:53:00,2011-03-20 11:56:00,United Kingdom,107,157,Medium Value,Returning
17135,1139.73,7,1224,21.917884615384615,2011-11-23 16:48:00,2010-12-03 09:31:00,United Kingdom,16,355,Medium Value,Returning
17138,380.5,1,126,15.854166666666666,2011-03-09 11:54:00,2011-03-09 11:54:00,United Kingdom,276,0,Medium Value,New
17139,10650.77,12,5176,22.328658280922433,2011-11-24 10:12:00,2011-02-24 09:32:00,United Kingdom,16,273,High Value,Returning
17140,454.12,1,296,25.22888888888889,2011-04-06 13:33:00,2011-04-06 13:33:00,United Kingdom,247,0,Medium Value,New
17142,579.0,1,81,38.6,2011-04-14 18:22:00,2011-04-14 18:22:00,United Kingdom,239,0,Medium Value,New
17144,984.57,2,483,20.511875,2011-12-08 17:57:00,2011-09-16 12:50:00,United Kingdom,1,83,Medium Value,Returning
17146,749.78,3,212,21.422285714285714,2011-08-26 12:44:00,2010-12-16 12:20:00,United Kingdom,106,253,Medium Value,Returning
17147,1714.59,4,882,21.167777777777776,2011-11-17 12:32:00,2011-02-01 09:36:00,United Kingdom,23,289,High Value,Returning
17148,124.88,1,82,13.875555555555556,2011-10-19 09:59:00,2011-10-19 09:59:00,United Kingdom,52,0,Low Value,New
17152,1689.5,3,517,120.67857142857143,2011-05-29 12:19:00,2011-03-21 16:20:00,United Kingdom,195,68,High Value,Returning
17153,213.78,1,104,15.27,2011-11-15 13:42:00,2011-11-15 13:42:00,United Kingdom,24,0,Low Value,New
17154,329.34,1,490,14.319130434782608,2011-09-25 13:42:00,2011-09-25 13:42:00,United Kingdom,75,0,Medium Value,New
17155,251.7,2,242,12.584999999999999,2011-11-22 12:38:00,2011-06-15 10:22:00,United Kingdom,18,160,Low Value,Returning
17157,319.0,2,172,24.53846153846154,2011-12-02 09:10:00,2011-06-16 15:08:00,United Kingdom,8,168,Medium Value,Returning
17158,1266.97,3,778,18.91,2011-11-07 15:15:00,2010-12-14 13:03:00,United Kingdom,32,328,Medium Value,Returning
17159,1538.88,3,1111,15.236435643564358,2011-11-18 10:52:00,2011-06-21 09:49:00,United Kingdom,22,150,Medium Value,Returning
17160,3518.03,6,2856,15.362576419213974,2011-11-08 14:05:00,2011-04-12 12:00:00,United Kingdom,31,210,High Value,Returning
17162,1715.46,10,1001,16.494807692307692,2011-11-11 11:34:00,2011-02-07 12:27:00,United Kingdom,29,276,High Value,Returning
17163,293.1,2,66,58.620000000000005,2011-11-18 08:57:00,2011-09-22 15:54:00,United Kingdom,22,56,Low Value,Returning
17164,2467.35,7,1501,17.134375,2011-11-07 09:14:00,2011-03-11 14:26:00,United Kingdom,33,240,High Value,Returning
17165,158.68,1,100,15.868,2011-02-28 16:39:00,2011-02-28 16:39:00,United Kingdom,284,0,Low Value,New
17166,206.34,2,78,17.195,2011-11-01 09:46:00,2011-05-20 08:18:00,United Kingdom,39,165,Low Value,Returning
17169,835.78,2,526,15.477407407407407,2011-10-13 10:25:00,2011-06-09 13:16:00,United Kingdom,58,125,Medium Value,Returning
17171,224.91,1,185,14.056875,2011-02-23 16:37:00,2011-02-23 16:37:00,United Kingdom,289,0,Low Value,New
17172,317.76,1,480,21.184,2011-09-22 09:36:00,2011-09-22 09:36:00,United Kingdom,79,0,Medium Value,New
17173,3766.6,8,1122,43.79767441860465,2011-12-04 14:40:00,2011-07-31 15:26:00,United Kingdom,5,125,High Value,Returning
17174,59.9,1,41,14.975,2011-05-06 11:47:00,2011-05-06 11:47:00,United Kingdom,218,0,Low Value,New
17175,1443.69,4,866,22.915714285714287,2011-10-26 15:31:00,2011-02-16 14:56:00,United Kingdom,44,252,Medium Value,Returning
17176,306.13,1,170,20.408666666666665,2011-05-22 12:41:00,2011-05-22 12:41:00,United Kingdom,202,0,Low Value,New
17179,711.79,3,290,8.897375,2011-06-14 16:48:00,2010-12-13 14:24:00,United Kingdom,178,183,Medium Value,Returning
17180,783.97,4,670,6.2717600000000004,2011-10-14 15:46:00,2011-01-27 18:05:00,United Kingdom,56,259,Medium Value,Returning
17181,239.92000000000002,2,241,10.431304347826087,2011-10-13 14:48:00,2010-12-01 12:38:00,United Kingdom,57,316,Low Value,Returning
17183,3347.31,6,1296,45.85356164383562,2011-12-02 10:07:00,2011-08-26 15:25:00,United Kingdom,8,97,High Value,Returning
17186,144.0,2,200,72.0,2011-10-24 10:20:00,2011-10-10 12:52:00,United Kingdom,47,13,Low Value,Returning
17187,203.95,1,144,20.395,2011-04-27 12:39:00,2011-04-27 12:39:00,United Kingdom,227,0,Low Value,New
17188,2474.23,7,1328,29.455119047619046,2011-11-28 13:53:00,2010-12-12 12:56:00,United Kingdom,11,351,High Value,Returning
17189,383.75,2,226,6.395833333333333,2011-08-25 19:39:00,2010-12-15 17:28:00,United Kingdom,106,253,Medium Value,Returning
17190,444.74,2,161,23.40736842105263,2011-10-12 11:33:00,2011-05-16 15:29:00,United Kingdom,59,148,Medium Value,Returning
17191,2093.68,7,1166,8.871525423728812,2011-11-11 16:58:00,2010-12-06 14:36:00,United Kingdom,28,340,High Value,Returning
17193,1699.3,7,1254,53.103125,2011-11-04 12:47:00,2011-06-16 10:04:00,United Kingdom,36,141,High Value,Returning
17194,262.62,2,119,9.055862068965517,2011-03-11 12:05:00,2010-12-14 12:06:00,United Kingdom,274,86,Low Value,Returning
17197,1013.01,1,191,34.93137931034483,2011-11-10 10:32:00,2011-11-10 10:32:00,United Kingdom,30,0,Medium Value,New
17198,692.22,3,357,7.210625,2011-11-16 10:39:00,2010-12-03 14:54:00,United Kingdom,24,347,Medium Value,Returning
17201,289.78000000000003,1,231,7.625789473684211,2011-10-17 11:55:00,2011-10-17 11:55:00,United Kingdom,54,0,Low Value,New
17203,3560.08,6,2846,24.054594594594594,2011-11-04 12:27:00,2011-10-10 14:37:00,United Kingdom,36,24,High Value,Returning
17204,1564.56,4,646,27.448421052631577,2011-06-17 14:46:00,2011-03-21 12:42:00,United Kingdom,175,88,Medium Value,Returning
17205,384.08,1,884,29.544615384615383,2011-10-17 12:46:00,2011-10-17 12:46:00,United Kingdom,54,0,Medium Value,New
17206,204.24,1,76,29.177142857142858,2011-10-17 13:25:00,2011-10-17 13:25:00,United Kingdom,53,0,Low Value,New
17211,2317.2200000000003,8,1323,10.982085308056874,2011-11-13 12:03:00,2010-12-05 12:44:00,United Kingdom,27,342,High Value,Returning
17212,226.85,1,147,56.7125,2011-03-31 19:42:00,2011-03-31 19:42:00,United Kingdom,253,0,Low Value,New
17213,2781.23,7,1176,17.71484076433121,2011-10-30 14:53:00,2010-12-08 13:03:00,United Kingdom,40,326,High Value,Returning
17214,1059.1200000000001,6,272,10.486336633663367,2011-10-10 13:17:00,2010-12-15 15:14:00,United Kingdom,60,298,Medium Value,Returning
17217,113.5,1,24,12.61111111111111,2011-04-19 17:19:00,2011-04-19 17:19:00,United Kingdom,234,0,Low Value,New
17218,1951.97,10,955,7.202841328413284,2011-12-05 13:52:00,2010-12-06 15:25:00,United Kingdom,4,363,High Value,Returning
17219,114.23,1,89,4.5692,2011-11-08 11:25:00,2011-11-08 11:25:00,United Kingdom,32,0,Low Value,New
17220,3187.55,14,1897,6.8255888650963605,2011-11-15 13:47:00,2010-12-10 14:54:00,United Kingdom,24,339,High Value,Returning
17221,334.48,2,287,5.39483870967742,2011-12-02 13:35:00,2011-11-03 17:39:00,United Kingdom,7,28,Medium Value,Returning
17222,328.65,1,122,12.17222222222222,2011-10-05 13:58:00,2011-10-05 13:58:00,United Kingdom,65,0,Medium Value,New
17223,416.89,2,110,8.685208333333334,2011-02-02 15:57:00,2010-12-06 14:08:00,United Kingdom,310,58,Medium Value,Returning
17226,393.49,1,406,18.73761904761905,2011-02-04 11:52:00,2011-02-04 11:52:00,United Kingdom,309,0,Medium Value,New
17227,939.32,6,741,19.985531914893617,2011-11-21 10:51:00,2010-12-06 11:16:00,United Kingdom,19,349,Medium Value,Returning
17228,1906.09,8,1532,9.16389423076923,2011-11-24 10:24:00,2010-12-02 16:00:00,United Kingdom,16,356,High Value,Returning
17229,318.76,2,185,6.782127659574468,2011-09-04 13:56:00,2011-07-20 12:38:00,United Kingdom,96,46,Medium Value,Returning
17230,3638.41,8,1651,52.73057971014492,2011-03-20 16:12:00,2010-12-15 11:22:00,United Kingdom,264,95,High Value,Returning
17231,3124.72,10,1724,5.884595103578154,2011-11-27 15:18:00,2010-12-13 14:16:00,United Kingdom,12,349,High Value,Returning
17232,417.77,2,202,11.936285714285713,2011-12-07 12:21:00,2011-11-25 12:24:00,United Kingdom,3,11,Medium Value,Returning
17233,190.88,1,131,7.6352,2011-11-04 14:06:00,2011-11-04 14:06:00,United Kingdom,35,0,Low Value,New
17234,149.89,1,55,10.706428571428571,2011-06-10 11:20:00,2011-06-10 11:20:00,United Kingdom,183,0,Low Value,New
17235,550.0600000000001,2,224,18.967586206896552,2011-11-14 15:51:00,2010-12-02 13:38:00,United Kingdom,25,347,Medium Value,Returning
17236,916.13,6,474,8.725047619047618,2011-11-27 12:00:00,2010-12-12 11:49:00,United Kingdom,13,350,Medium Value,Returning
17237,314.69,2,105,16.562631578947368,2011-11-28 15:02:00,2011-11-17 12:55:00,United Kingdom,11,11,Medium Value,Returning
17238,3719.1,17,1807,6.701081081081081,2011-12-07 11:35:00,2010-12-03 15:05:00,United Kingdom,3,368,High Value,Returning
17239,382.5,1,150,25.5,2011-01-31 09:41:00,2011-01-31 09:41:00,United Kingdom,313,0,Medium Value,New
17242,1135.04,2,611,28.375999999999998,2011-08-23 14:55:00,2011-06-12 13:04:00,United Kingdom,108,72,Medium Value,Returning
17243,8540.05,26,3320,22.067312661498708,2011-12-08 13:26:00,2010-12-05 10:03:00,United Kingdom,1,368,High Value,Returning
17244,954.9,1,616,30.80322580645161,2011-10-17 15:19:00,2011-10-17 15:19:00,United Kingdom,53,0,Medium Value,New
17245,171.45000000000002,1,75,19.05,2011-05-19 10:43:00,2011-05-19 10:43:00,United Kingdom,205,0,Low Value,New
17247,280.09000000000003,1,105,5.186851851851852,2011-11-24 15:21:00,2011-11-24 15:21:00,United Kingdom,15,0,Low Value,New
17248,318.65,1,213,4.618115942028985,2011-08-11 13:34:00,2011-08-11 13:34:00,United Kingdom,120,0,Medium Value,New
17250,381.97,2,167,6.820892857142858,2011-12-06 12:15:00,2011-03-23 16:45:00,United Kingdom,4,257,Medium Value,Returning
17251,269.83,1,108,7.2927027027027025,2010-12-12 11:06:00,2010-12-12 11:06:00,United Kingdom,363,0,Low Value,New
17252,348.90999999999997,2,192,4.057093023255813,2011-08-15 09:45:00,2011-06-06 16:41:00,United Kingdom,117,69,Medium Value,Returning
17253,178.26,1,43,9.903333333333332,2011-11-21 12:59:00,2011-11-21 12:59:00,United Kingdom,18,0,Low Value,New
17254,271.19,2,251,2.443153153153153,2011-12-05 12:46:00,2011-11-24 14:09:00,United Kingdom,5,10,Low Value,Returning
17255,291.48,2,227,3.9389189189189193,2011-10-30 12:18:00,2011-02-13 15:18:00,United Kingdom,41,258,Low Value,Returning
17256,240.0,2,141,15.0,2011-08-24 13:30:00,2011-01-31 14:53:00,United Kingdom,107,204,Low Value,Returning
17259,581.23,2,388,5.010603448275862,2011-07-14 15:01:00,2010-12-06 12:55:00,United Kingdom,148,220,Medium Value,Returning
17262,1253.3600000000001,5,367,104.44666666666667,2011-10-18 12:56:00,2010-12-08 13:30:00,United Kingdom,52,313,Medium Value,Returning
17263,63.440000000000005,1,36,2.7582608695652175,2011-05-15 14:32:00,2011-05-15 14:32:00,United Kingdom,208,0,Low Value,New
17265,550.01,2,389,4.50827868852459,2011-07-24 10:49:00,2011-06-12 12:00:00,United Kingdom,139,41,Medium Value,Returning
17266,296.58,3,153,4.062739726027397,2011-12-07 14:12:00,2011-07-15 11:57:00,United Kingdom,2,145,Low Value,Returning
17267,317.2,2,158,8.572972972972973,2011-08-04 17:22:00,2011-08-04 17:19:00,United Kingdom,127,0,Medium Value,Returning
17268,763.64,4,844,127.27333333333333,2011-08-24 10:06:00,2011-04-08 13:20:00,United Kingdom,108,137,Medium Value,Returning
17272,2148.63,4,1778,18.847631578947368,2011-10-28 16:37:00,2011-03-22 12:05:00,United Kingdom,42,220,High Value,Returning
17274,107.82,1,77,4.312799999999999,2011-11-04 13:16:00,2011-11-04 13:16:00,United Kingdom,35,0,Low Value,New
17277,1065.3500000000001,2,430,15.43985507246377,2011-04-26 12:47:00,2011-01-21 12:37:00,United Kingdom,228,95,Medium Value,Returning
17278,246.04000000000002,1,179,16.40266666666667,2011-04-12 13:10:00,2011-04-12 13:10:00,United Kingdom,241,0,Low Value,New
17279,187.82999999999998,1,48,20.869999999999997,2011-10-13 11:58:00,2011-10-13 11:58:00,United Kingdom,58,0,Low Value,New
17282,1685.46,3,1866,18.937752808988765,2011-08-01 14:29:00,2011-02-13 11:36:00,United Kingdom,130,169,High Value,Returning
17284,1647.48,6,1362,5.661443298969072,2011-10-10 14:38:00,2011-01-07 14:31:00,United Kingdom,60,276,Medium Value,Returning
17286,151.37,1,117,3.440227272727273,2011-11-18 12:47:00,2011-11-18 12:47:00,United Kingdom,22,0,Low Value,New
17287,1049.06,7,556,8.598852459016394,2011-11-13 13:27:00,2010-12-02 12:22:00,United Kingdom,26,346,Medium Value,Returning
17288,1417.6299999999999,7,1201,10.12592857142857,2011-11-30 16:09:00,2010-12-16 13:33:00,United Kingdom,9,349,Medium Value,Returning
17289,931.02,3,513,8.952115384615384,2011-11-08 12:01:00,2011-06-12 13:51:00,United Kingdom,32,148,Medium Value,Returning
17290,513.01,2,397,5.343854166666667,2011-12-06 12:38:00,2011-11-23 15:53:00,United Kingdom,4,12,Medium Value,Returning
17291,550.8000000000001,1,72,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,United Kingdom,308,0,Medium Value,New
17293,1854.06,9,1135,14.04590909090909,2011-12-01 14:37:00,2010-12-13 14:55:00,United Kingdom,8,352,High Value,Returning
17295,547.0,3,293,8.044117647058824,2011-11-11 10:49:00,2011-10-06 12:22:00,United Kingdom,29,35,Medium Value,Returning
17297,128.18,1,65,2.615918367346939,2011-11-22 14:43:00,2011-11-22 14:43:00,United Kingdom,17,0,Low Value,New
17298,498.42,2,387,16.614,2011-08-30 16:43:00,2011-08-07 12:21:00,United Kingdom,101,23,Medium Value,Returning
17299,656.61,4,668,11.938363636363636,2011-11-28 12:01:00,2011-06-19 16:04:00,United Kingdom,12,161,Medium Value,Returning
17301,163.24,1,137,2.7667796610169493,2011-11-18 13:43:00,2011-11-18 13:43:00,United Kingdom,21,0,Low Value,New
17302,1135.63,5,575,14.375063291139242,2011-11-25 09:36:00,2011-02-07 10:14:00,United Kingdom,15,290,Medium Value,Returning
17303,250.04,1,144,4.717735849056604,2010-12-13 13:32:00,2010-12-13 13:32:00,United Kingdom,361,0,Low Value,New
17306,8631.31,19,11491,130.77742424242425,2011-11-29 12:14:00,2010-12-21 13:34:00,United Kingdom,11,342,High Value,Returning
17309,82.75,1,41,6.895833333333333,2011-09-05 15:20:00,2011-09-05 15:20:00,United Kingdom,95,0,Low Value,New
17311,1384.85,2,1005,25.179090909090906,2011-09-22 14:11:00,2011-01-27 10:56:00,United Kingdom,78,238,Medium Value,Returning
17312,644.3,3,372,46.021428571428565,2011-07-24 11:52:00,2011-07-03 13:12:00,United Kingdom,139,20,Medium Value,Returning
17313,2328.84,1,1402,97.03500000000001,2011-11-08 15:45:00,2011-11-08 15:45:00,United Kingdom,31,0,High Value,New
17314,2527.92,8,1896,19.297099236641223,2011-11-15 09:41:00,2011-01-31 11:25:00,United Kingdom,25,287,High Value,Returning
17315,6281.2300000000005,38,3863,13.335944798301487,2011-12-08 12:15:00,2010-12-17 12:24:00,United Kingdom,2,355,High Value,Returning
17317,2600.34,3,1146,288.9266666666667,2011-10-24 17:19:00,2011-09-11 12:45:00,United Kingdom,46,43,High Value,Returning
17320,1200.6200000000001,3,634,16.446849315068494,2011-08-31 13:31:00,2010-12-06 15:38:00,United Kingdom,100,267,Medium Value,Returning
17321,657.16,2,364,6.637979797979797,2011-12-01 13:41:00,2011-10-03 11:34:00,United Kingdom,8,59,Medium Value,Returning
17323,906.52,7,760,4.648820512820513,2011-11-24 17:29:00,2011-02-20 14:38:00,United Kingdom,15,277,Medium Value,Returning
17324,986.48,4,843,20.132244897959183,2011-11-22 10:34:00,2010-12-08 12:45:00,United Kingdom,18,348,Medium Value,Returning
17325,96.8,1,60,16.133333333333333,2011-03-04 13:09:00,2011-03-04 13:09:00,United Kingdom,280,0,Low Value,New
17329,523.11,2,142,15.851818181818182,2011-11-25 14:24:00,2011-01-28 15:29:00,United Kingdom,14,300,Medium Value,Returning
17330,363.9,2,120,60.65,2011-11-17 08:56:00,2011-10-03 11:26:00,United Kingdom,23,44,Medium Value,Returning
17331,175.2,1,16,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,United Kingdom,124,0,Low Value,New
17333,494.25,1,375,17.651785714285715,2011-09-15 10:11:00,2011-09-15 10:11:00,United Kingdom,86,0,Medium Value,New
17334,307.02000000000004,2,315,27.910909090909094,2011-02-10 14:59:00,2011-02-04 09:03:00,United Kingdom,302,6,Medium Value,Returning
17337,1981.06,4,1247,3.802418426103647,2011-07-11 14:55:00,2011-02-02 17:06:00,United Kingdom,151,158,High Value,Returning
17338,6493.54,8,3059,9.00629680998613,2011-11-22 14:23:00,2010-12-13 12:57:00,United Kingdom,17,344,High Value,Returning
17339,243.36,2,152,27.040000000000003,2011-09-06 13:29:00,2010-12-09 14:44:00,United Kingdom,94,270,Low Value,Returning
17340,12353.29,11,5967,30.352063882063884,2011-11-10 10:45:00,2010-12-08 15:56:00,United Kingdom,30,336,High Value,Returning
17341,682.29,3,443,4.3457961783439485,2011-07-06 12:33:00,2010-12-08 12:46:00,United Kingdom,157,209,Medium Value,Returning
17343,193.64,1,56,11.390588235294118,2010-12-19 15:07:00,2010-12-19 15:07:00,United Kingdom,355,0,Low Value,New
17344,157.62,1,65,5.0845161290322585,2011-10-24 12:56:00,2011-10-24 12:56:00,United Kingdom,46,0,Low Value,New
17345,519.6899999999999,4,341,6.261325301204819,2011-11-24 15:03:00,2011-05-27 12:26:00,United Kingdom,15,181,Medium Value,Returning
17346,2622.88,15,1617,5.430393374741201,2011-12-06 12:18:00,2010-12-01 14:34:00,United Kingdom,4,369,High Value,Returning
17347,228.96,1,216,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,United Kingdom,86,0,Low Value,New
17348,1156.6,5,1398,5.430046948356807,2011-11-25 11:25:00,2011-02-15 10:49:00,United Kingdom,15,283,Medium Value,Returning
17349,98.25,1,102,12.28125,2011-06-13 14:29:00,2011-06-13 14:29:00,United Kingdom,179,0,Low Value,New
17350,1281.32,4,770,18.30457142857143,2011-12-01 15:47:00,2011-10-19 16:05:00,United Kingdom,8,42,Medium Value,Returning
17351,587.15,3,113,21.746296296296297,2011-11-03 18:45:00,2011-03-11 16:05:00,United Kingdom,36,237,Medium Value,Returning
17353,1740.0,2,1200,217.5,2011-08-02 17:19:00,2011-07-08 16:17:00,United Kingdom,129,25,High Value,Returning
17354,1393.06,1,1006,87.06625,2011-10-20 10:34:00,2011-10-20 10:34:00,United Kingdom,51,0,Medium Value,New
17356,178.22,1,166,9.38,2011-02-01 11:07:00,2011-02-01 11:07:00,United Kingdom,312,0,Low Value,New
17357,384.39,2,152,8.736136363636364,2011-11-15 16:30:00,2011-11-15 16:29:00,United Kingdom,24,0,Medium Value,Returning
17358,360.81,2,190,6.220862068965517,2011-02-09 16:57:00,2010-12-19 14:16:00,United Kingdom,303,52,Medium Value,Returning
17359,127.86,1,161,8.524,2011-11-28 14:37:00,2011-11-28 14:37:00,United Kingdom,11,0,Low Value,New
17360,568.24,3,328,4.54592,2011-11-22 13:11:00,2011-06-08 17:09:00,United Kingdom,17,166,Medium Value,Returning
17361,488.2,3,157,16.834482758620688,2011-10-21 15:43:00,2011-02-21 09:55:00,United Kingdom,49,242,Medium Value,Returning
17362,312.23,2,191,8.920857142857143,2011-04-14 14:43:00,2011-02-03 10:26:00,United Kingdom,239,70,Medium Value,Returning
17364,4462.68,11,2692,10.991822660098522,2011-12-09 09:00:00,2011-01-12 16:57:00,United Kingdom,1,330,High Value,Returning
17365,4767.36,8,4749,10.252387096774193,2011-11-27 12:13:00,2011-01-11 12:11:00,United Kingdom,13,320,High Value,Returning
17367,167.55,1,149,5.077272727272728,2011-04-15 14:21:00,2011-04-15 14:21:00,United Kingdom,238,0,Low Value,New
17368,1878.87,8,1377,17.559532710280372,2011-11-16 15:26:00,2011-01-06 11:57:00,United Kingdom,23,314,High Value,Returning
17370,446.18,4,540,13.520606060606061,2011-09-28 10:14:00,2011-06-23 11:50:00,United Kingdom,73,96,Medium Value,Returning
17371,418.4,3,151,4.865116279069767,2011-11-22 13:30:00,2010-12-13 15:20:00,United Kingdom,17,343,Medium Value,Returning
17372,1337.18,8,747,5.3274103585657375,2011-10-30 11:37:00,2010-12-12 12:00:00,United Kingdom,41,321,Medium Value,Returning
17373,646.92,4,408,11.349473684210526,2011-10-30 15:28:00,2011-01-31 11:46:00,United Kingdom,40,272,Medium Value,Returning
17374,495.77,2,85,17.706071428571427,2011-05-05 09:05:00,2011-03-03 12:53:00,United Kingdom,219,62,Medium Value,Returning
17375,400.1,3,367,5.798550724637681,2011-05-24 15:45:00,2010-12-13 15:16:00,United Kingdom,199,162,Medium Value,Returning
17376,203.2,2,86,8.466666666666667,2011-09-30 12:36:00,2011-02-01 14:12:00,United Kingdom,71,240,Low Value,Returning
